Resume ID,Candidate Name,Job ID,Job Title,Semantic Score,Skill Overlap,Final Score,Final %
277,277,811,Flutter Developer,0.6572,0.044,0.5039,50.39
278,278,811,Flutter Developer,0.5188,0.0084,0.3912,39.12
278,278,1518,Machine Learning,0.5044,0.0385,0.3879,38.79
278,278,1143,Java Developer,0.4947,0.0256,0.3774,37.74
278,278,457,Backend Developer,0.4885,0.0194,0.3712,37.12
278,278,579,Flutter Developer,0.4901,0.009,0.3698,36.98
279,279,551,Database Administrator,0.7369,0.0569,0.5669,56.69
279,279,2040,Database Administrator,0.737,0.043,0.5635,56.35
279,279,534,Database Administrator,0.7264,0.0484,0.5569,55.69
279,279,486,Full Stack Developer,0.7242,0.0386,0.5528,55.28
279,279,1315,Database Administrator,0.7113,0.0652,0.5498,54.98
280,280,1315,Database Administrator,0.7031,0.1126,0.5555,55.55
280,280,551,Database Administrator,0.7053,0.0859,0.5505,55.05
280,280,684,Database Administrator,0.6962,0.0977,0.5466,54.66
280,280,1380,Java Developer,0.6912,0.0808,0.5386,53.86
280,280,817,Backend Developer,0.684,0.0984,0.5376,53.76
281,281,824,Network Administrator,0.6629,0.0866,0.5188,51.88
281,281,1811,JavaScript Developer,0.6448,0.0876,0.5055,50.55
281,281,2225,Database Administrator,0.6382,0.0917,0.5016,50.16
281,281,2232,Django Developer,0.644,0.0664,0.4996,49.96
281,281,533,Full Stack Developer,0.6347,0.0921,0.4991,49.91
282,282,1097,Database Administrator,0.6612,0.0667,0.5126,51.26
282,282,980,Database Administrator,0.6304,0.1025,0.4984,49.84
282,282,824,Network Administrator,0.639,0.0625,0.4948,49.48
282,282,1240,Full Stack Developer,0.6276,0.0495,0.4831,48.31
282,282,1970,Machine Learning,0.6236,0.0596,0.4826,48.26
283,283,1143,Java Developer,0.7,0.0674,0.5418,54.18
283,283,1518,Machine Learning,0.6794,0.0779,0.5291,52.91
283,283,1887,Wordpress Developer,0.6725,0.0583,0.5189,51.89
283,283,457,Backend Developer,0.6642,0.0526,0.5113,51.13
283,283,811,Flutter Developer,0.6572,0.044,0.5039,50.39
284,284,811,Flutter Developer,0.5188,0.0084,0.3912,39.12
284,284,1518,Machine Learning,0.5044,0.0385,0.3879,38.79
284,284,1143,Java Developer,0.4947,0.0256,0.3774,37.74
284,284,457,Backend Developer,0.4885,0.0194,0.3712,37.12
284,284,579,Flutter Developer,0.4901,0.009,0.3698,36.98
285,285,551,Database Administrator,0.7369,0.0569,0.5669,56.69
285,285,2040,Database Administrator,0.737,0.043,0.5635,56.35
285,285,534,Database Administrator,0.7264,0.0484,0.5569,55.69
285,285,486,Full Stack Developer,0.7242,0.0386,0.5528,55.28
285,285,1315,Database Administrator,0.7113,0.0652,0.5498,54.98
286,286,1315,Database Administrator,0.7031,0.1126,0.5555,55.55
286,286,551,Database Administrator,0.7053,0.0859,0.5505,55.05
286,286,684,Database Administrator,0.6962,0.0977,0.5466,54.66
286,286,1380,Java Developer,0.6912,0.0808,0.5386,53.86
286,286,817,Backend Developer,0.684,0.0984,0.5376,53.76
287,287,824,Network Administrator,0.6629,0.0866,0.5188,51.88
287,287,1811,JavaScript Developer,0.6448,0.0876,0.5055,50.55
287,287,2225,Database Administrator,0.6382,0.0917,0.5016,50.16
287,287,2232,Django Developer,0.644,0.0664,0.4996,49.96
287,287,533,Full Stack Developer,0.6347,0.0921,0.4991,49.91
288,288,1097,Database Administrator,0.6612,0.0667,0.5126,51.26
288,288,980,Database Administrator,0.6304,0.1025,0.4984,49.84
288,288,824,Network Administrator,0.639,0.0625,0.4948,49.48
288,288,1240,Full Stack Developer,0.6276,0.0495,0.4831,48.31
288,288,1970,Machine Learning,0.6236,0.0596,0.4826,48.26
289,289,1143,Java Developer,0.7,0.0674,0.5418,54.18
289,289,1518,Machine Learning,0.6794,0.0779,0.5291,52.91
289,289,1887,Wordpress Developer,0.6725,0.0583,0.5189,51.89
289,289,457,Backend Developer,0.6642,0.0526,0.5113,51.13
289,289,811,Flutter Developer,0.6572,0.044,0.5039,50.39
290,290,811,Flutter Developer,0.5188,0.0084,0.3912,39.12
290,290,1518,Machine Learning,0.5044,0.0385,0.3879,38.79
290,290,1143,Java Developer,0.4947,0.0256,0.3774,37.74
290,290,457,Backend Developer,0.4885,0.0194,0.3712,37.12
290,290,579,Flutter Developer,0.4901,0.009,0.3698,36.98
291,291,551,Database Administrator,0.7369,0.0569,0.5669,56.69
291,291,2040,Database Administrator,0.737,0.043,0.5635,56.35
291,291,534,Database Administrator,0.7264,0.0484,0.5569,55.69
291,291,486,Full Stack Developer,0.7242,0.0386,0.5528,55.28
291,291,1315,Database Administrator,0.7113,0.0652,0.5498,54.98
292,292,1315,Database Administrator,0.7031,0.1126,0.5555,55.55
292,292,551,Database Administrator,0.7053,0.0859,0.5505,55.05
292,292,684,Database Administrator,0.6962,0.0977,0.5466,54.66
292,292,1380,Java Developer,0.6912,0.0808,0.5386,53.86
292,292,817,Backend Developer,0.684,0.0984,0.5376,53.76
293,293,824,Network Administrator,0.6629,0.0866,0.5188,51.88
293,293,1811,JavaScript Developer,0.6448,0.0876,0.5055,50.55
293,293,2225,Database Administrator,0.6382,0.0917,0.5016,50.16
293,293,2232,Django Developer,0.644,0.0664,0.4996,49.96
293,293,533,Full Stack Developer,0.6347,0.0921,0.4991,49.91
294,294,1097,Database Administrator,0.6612,0.0667,0.5126,51.26
294,294,980,Database Administrator,0.6304,0.1025,0.4984,49.84
294,294,824,Network Administrator,0.639,0.0625,0.4948,49.48
294,294,1240,Full Stack Developer,0.6276,0.0495,0.4831,48.31
294,294,1970,Machine Learning,0.6236,0.0596,0.4826,48.26
295,295,684,Database Administrator,0.7757,0.1107,0.6095,60.95
295,295,960,Backend Developer,0.7772,0.0968,0.6071,60.71
295,295,1315,Database Administrator,0.753,0.129,0.597,59.7
295,295,1380,Java Developer,0.761,0.0963,0.5948,59.48
295,295,374,Java Developer,0.7496,0.1052,0.5885,58.85
296,296,469,DevOps Engineer,0.7442,0.0984,0.5828,58.28
296,296,1518,Machine Learning,0.7205,0.0714,0.5583,55.83
296,296,470,Machine Learning,0.7246,0.0385,0.5531,55.31
296,296,1920,Java Developer,0.7223,0.0405,0.5518,55.18
296,296,2151,Network Administrator,0.7193,0.0435,0.5504,55.04
297,297,1890,Machine Learning,0.7705,0.0569,0.5921,59.21
297,297,1315,Database Administrator,0.755,0.1024,0.5918,59.18
297,297,239,DevOps Engineer,0.7586,0.0799,0.5889,58.89
297,297,507,Software Engineer,0.7543,0.0854,0.5871,58.71
297,297,463,DevOps Engineer,0.7543,0.0854,0.5871,58.71
298,298,420,Database Administrator,0.7544,0.0738,0.5842,58.42
298,298,428,Database Administrator,0.7538,0.071,0.5831,58.31
298,298,1380,Java Developer,0.7513,0.0544,0.5771,57.71
298,298,1766,Java Developer,0.7439,0.0458,0.5694,56.94
298,298,686,Network Administrator,0.7443,0.0054,0.5596,55.96
299,299,239,DevOps Engineer,0.7837,0.0803,0.6078,60.78
299,299,507,Software Engineer,0.7859,0.0583,0.604,60.4
299,299,463,DevOps Engineer,0.7859,0.0583,0.604,60.4
299,299,556,Software Engineer,0.7775,0.071,0.6008,60.08
299,299,686,Network Administrator,0.7859,0.0057,0.5909,59.09
300,300,469,DevOps Engineer,0.7468,0.0741,0.5786,57.86
300,300,344,Software Engineer,0.7603,0.0227,0.5759,57.59
300,300,470,Machine Learning,0.7508,0.0403,0.5732,57.32
300,300,1301,Software Engineer,0.7453,0.0569,0.5732,57.32
300,300,457,Backend Developer,0.7294,0.0337,0.5555,55.55
301,301,684,Database Administrator,0.7757,0.1107,0.6095,60.95
301,301,960,Backend Developer,0.7772,0.0968,0.6071,60.71
301,301,1315,Database Administrator,0.753,0.129,0.597,59.7
301,301,1380,Java Developer,0.761,0.0963,0.5948,59.48
301,301,374,Java Developer,0.7496,0.1052,0.5885,58.85
302,302,469,DevOps Engineer,0.7442,0.0984,0.5828,58.28
302,302,1518,Machine Learning,0.7205,0.0714,0.5583,55.83
302,302,470,Machine Learning,0.7246,0.0385,0.5531,55.31
302,302,1920,Java Developer,0.7223,0.0405,0.5518,55.18
302,302,2151,Network Administrator,0.7193,0.0435,0.5504,55.04
303,303,1890,Machine Learning,0.7705,0.0569,0.5921,59.21
303,303,1315,Database Administrator,0.755,0.1024,0.5918,59.18
303,303,239,DevOps Engineer,0.7586,0.0799,0.5889,58.89
303,303,507,Software Engineer,0.7543,0.0854,0.5871,58.71
303,303,463,DevOps Engineer,0.7543,0.0854,0.5871,58.71
304,304,420,Database Administrator,0.7544,0.0738,0.5842,58.42
304,304,428,Database Administrator,0.7538,0.071,0.5831,58.31
304,304,1380,Java Developer,0.7513,0.0544,0.5771,57.71
304,304,1766,Java Developer,0.7439,0.0458,0.5694,56.94
304,304,686,Network Administrator,0.7443,0.0054,0.5596,55.96
305,305,239,DevOps Engineer,0.7837,0.0803,0.6078,60.78
305,305,507,Software Engineer,0.7859,0.0583,0.604,60.4
305,305,463,DevOps Engineer,0.7859,0.0583,0.604,60.4
305,305,556,Software Engineer,0.7775,0.071,0.6008,60.08
305,305,686,Network Administrator,0.7859,0.0057,0.5909,59.09
306,306,469,DevOps Engineer,0.7468,0.0741,0.5786,57.86
306,306,344,Software Engineer,0.7603,0.0227,0.5759,57.59
306,306,470,Machine Learning,0.7508,0.0403,0.5732,57.32
306,306,1301,Software Engineer,0.7453,0.0569,0.5732,57.32
306,306,457,Backend Developer,0.7294,0.0337,0.5555,55.55
307,307,684,Database Administrator,0.7757,0.1107,0.6095,60.95
307,307,960,Backend Developer,0.7772,0.0968,0.6071,60.71
307,307,1315,Database Administrator,0.753,0.129,0.597,59.7
307,307,1380,Java Developer,0.761,0.0963,0.5948,59.48
307,307,374,Java Developer,0.7496,0.1052,0.5885,58.85
308,308,469,DevOps Engineer,0.7442,0.0984,0.5828,58.28
308,308,1518,Machine Learning,0.7205,0.0714,0.5583,55.83
308,308,470,Machine Learning,0.7246,0.0385,0.5531,55.31
308,308,1920,Java Developer,0.7223,0.0405,0.5518,55.18
308,308,2151,Network Administrator,0.7193,0.0435,0.5504,55.04
309,309,1890,Machine Learning,0.7705,0.0569,0.5921,59.21
309,309,1315,Database Administrator,0.755,0.1024,0.5918,59.18
309,309,239,DevOps Engineer,0.7586,0.0799,0.5889,58.89
309,309,507,Software Engineer,0.7543,0.0854,0.5871,58.71
309,309,463,DevOps Engineer,0.7543,0.0854,0.5871,58.71
310,310,420,Database Administrator,0.7544,0.0738,0.5842,58.42
310,310,428,Database Administrator,0.7538,0.071,0.5831,58.31
310,310,1380,Java Developer,0.7513,0.0544,0.5771,57.71
310,310,1766,Java Developer,0.7439,0.0458,0.5694,56.94
310,310,686,Network Administrator,0.7443,0.0054,0.5596,55.96
311,311,239,DevOps Engineer,0.7837,0.0803,0.6078,60.78
311,311,507,Software Engineer,0.7859,0.0583,0.604,60.4
311,311,463,DevOps Engineer,0.7859,0.0583,0.604,60.4
311,311,556,Software Engineer,0.7775,0.071,0.6008,60.08
311,311,686,Network Administrator,0.7859,0.0057,0.5909,59.09
312,312,469,DevOps Engineer,0.7468,0.0741,0.5786,57.86
312,312,344,Software Engineer,0.7603,0.0227,0.5759,57.59
312,312,470,Machine Learning,0.7508,0.0403,0.5732,57.32
312,312,1301,Software Engineer,0.7453,0.0569,0.5732,57.32
312,312,457,Backend Developer,0.7294,0.0337,0.5555,55.55
313,313,684,Database Administrator,0.7757,0.1107,0.6095,60.95
313,313,960,Backend Developer,0.7772,0.0968,0.6071,60.71
313,313,1315,Database Administrator,0.753,0.129,0.597,59.7
313,313,1380,Java Developer,0.761,0.0963,0.5948,59.48
313,313,374,Java Developer,0.7496,0.1052,0.5885,58.85
314,314,469,DevOps Engineer,0.7442,0.0984,0.5828,58.28
314,314,1518,Machine Learning,0.7205,0.0714,0.5583,55.83
314,314,470,Machine Learning,0.7246,0.0385,0.5531,55.31
314,314,1920,Java Developer,0.7223,0.0405,0.5518,55.18
314,314,2151,Network Administrator,0.7193,0.0435,0.5504,55.04
315,315,1890,Machine Learning,0.7705,0.0569,0.5921,59.21
315,315,1315,Database Administrator,0.755,0.1024,0.5918,59.18
315,315,239,DevOps Engineer,0.7586,0.0799,0.5889,58.89
315,315,507,Software Engineer,0.7543,0.0854,0.5871,58.71
315,315,463,DevOps Engineer,0.7543,0.0854,0.5871,58.71
316,316,420,Database Administrator,0.7544,0.0738,0.5842,58.42
316,316,428,Database Administrator,0.7538,0.071,0.5831,58.31
316,316,1380,Java Developer,0.7513,0.0544,0.5771,57.71
316,316,1766,Java Developer,0.7439,0.0458,0.5694,56.94
316,316,686,Network Administrator,0.7443,0.0054,0.5596,55.96
317,317,239,DevOps Engineer,0.7837,0.0803,0.6078,60.78
317,317,507,Software Engineer,0.7859,0.0583,0.604,60.4
317,317,463,DevOps Engineer,0.7859,0.0583,0.604,60.4
317,317,556,Software Engineer,0.7775,0.071,0.6008,60.08
317,317,686,Network Administrator,0.7859,0.0057,0.5909,59.09
318,318,469,DevOps Engineer,0.7468,0.0741,0.5786,57.86
318,318,344,Software Engineer,0.7603,0.0227,0.5759,57.59
318,318,470,Machine Learning,0.7508,0.0403,0.5732,57.32
318,318,1301,Software Engineer,0.7453,0.0569,0.5732,57.32
318,318,457,Backend Developer,0.7294,0.0337,0.5555,55.55
319,319,1920,Java Developer,0.7587,0.0625,0.5847,58.47
319,319,875,JavaScript Developer,0.7505,0.0583,0.5775,57.75
319,319,504,Java Developer,0.7321,0.0625,0.5647,56.47
319,319,2179,JavaScript Developer,0.7139,0.0909,0.5581,55.81
319,319,2066,Java Developer,0.7323,0.03,0.5568,55.68
320,320,933,Software Engineer,0.791,0.0795,0.6131,61.31
320,320,1319,Java Developer,0.791,0.0795,0.6131,61.31
320,320,112,Java Developer,0.7851,0.0822,0.6094,60.94
320,320,1552,Software Engineer,0.7851,0.0822,0.6094,60.94
320,320,1455,Java Developer,0.7804,0.0083,0.5873,58.73
321,321,1319,Java Developer,0.8738,0.1442,0.6914,69.14
321,321,933,Software Engineer,0.8738,0.1442,0.6914,69.14
321,321,42,Java Developer,0.8664,0.1603,0.6899,68.99
321,321,1603,Java Developer,0.8697,0.1386,0.6869,68.69
321,321,1455,Java Developer,0.8687,0.0126,0.6547,65.47
322,322,1123,Full Stack Developer,0.7483,0.0714,0.5791,57.91
322,322,124,Backend Developer,0.7402,0.0906,0.5778,57.78
322,322,2261,Machine Learning,0.7365,0.1012,0.5777,57.77
322,322,971,Backend Developer,0.7411,0.0802,0.5759,57.59
322,322,770,DevOps Engineer,0.7383,0.0822,0.5743,57.43
323,323,971,Backend Developer,0.7668,0.0657,0.5915,59.15
323,323,470,Machine Learning,0.7624,0.0595,0.5866,58.66
323,323,398,Backend Developer,0.7433,0.09,0.58,58.0
323,323,698,Java Developer,0.7138,0.083,0.5561,55.61
323,323,167,Java Developer,0.7143,0.0577,0.5501,55.01
324,324,1093,JavaScript Developer,0.7876,0.1299,0.6232,62.32
324,324,709,Java Developer,0.7807,0.1023,0.6111,61.11
324,324,1614,Java Developer,0.7822,0.0833,0.6075,60.75
324,324,1658,Java Developer,0.771,0.0928,0.6015,60.15
324,324,1612,Java Developer,0.7669,0.0826,0.5958,59.58
325,325,936,Java Developer,0.8227,0.1169,0.6463,64.63
325,325,396,Java Developer,0.7791,0.1429,0.62,62.0
325,325,697,JavaScript Developer,0.7951,0.0595,0.6112,61.12
325,325,406,Software Engineer,0.7706,0.0632,0.5938,59.38
325,325,1541,Node js developer,0.7612,0.0604,0.586,58.6
326,326,936,Java Developer,0.8227,0.1169,0.6463,64.63
326,326,396,Java Developer,0.7791,0.1429,0.62,62.0
326,326,697,JavaScript Developer,0.7951,0.0595,0.6112,61.12
326,326,406,Software Engineer,0.7706,0.0632,0.5938,59.38
326,326,1541,Node js developer,0.7612,0.0604,0.586,58.6
327,327,396,Java Developer,0.8017,0.1277,0.6332,63.32
327,327,936,Java Developer,0.8062,0.0753,0.6235,62.35
327,327,971,Backend Developer,0.7992,0.0854,0.6208,62.08
327,327,1603,Java Developer,0.7928,0.0881,0.6166,61.66
327,327,697,JavaScript Developer,0.7862,0.0683,0.6067,60.67
328,328,113,Java Developer,0.7985,0.1607,0.6391,63.91
328,328,396,Java Developer,0.7792,0.183,0.6302,63.02
328,328,1612,Java Developer,0.7911,0.1111,0.6211,62.11
328,328,936,Java Developer,0.7709,0.1267,0.6098,60.98
328,328,1313,Java Developer,0.762,0.1278,0.6034,60.34
329,329,936,Java Developer,0.8587,0.1765,0.6881,68.81
329,329,396,Java Developer,0.8068,0.2229,0.6609,66.09
329,329,1541,Node js developer,0.7691,0.1292,0.6091,60.91
329,329,697,JavaScript Developer,0.7719,0.1057,0.6054,60.54
329,329,406,Software Engineer,0.7692,0.1092,0.6042,60.42
330,330,936,Java Developer,0.8019,0.0901,0.6239,62.39
330,330,338,Backend Developer,0.7601,0.106,0.5966,59.66
330,330,978,JavaScript Developer,0.7566,0.1043,0.5935,59.35
330,330,869,JavaScript Developer,0.7536,0.081,0.5854,58.54
330,330,388,Full Stack Developer,0.7543,0.0705,0.5833,58.33
331,331,1793,Software Engineer,0.8332,0.102,0.6504,65.04
331,331,1107,Java Developer,0.8298,0.0886,0.6445,64.45
331,331,1914,Java Developer,0.8132,0.1325,0.643,64.3
331,331,1717,Backend Developer,0.8033,0.0741,0.621,62.1
331,331,504,Java Developer,0.8136,0.0411,0.6205,62.05
332,332,971,Backend Developer,0.7935,0.1196,0.625,62.5
332,332,167,Java Developer,0.788,0.1026,0.6166,61.66
332,332,1603,Java Developer,0.7749,0.1127,0.6094,60.94
332,332,1316,Java Developer,0.775,0.1034,0.6071,60.71
332,332,634,Java Developer,0.7762,0.0859,0.6036,60.36
333,333,1920,Java Developer,0.7587,0.0625,0.5847,58.47
333,333,875,JavaScript Developer,0.7505,0.0583,0.5775,57.75
333,333,504,Java Developer,0.7321,0.0625,0.5647,56.47
333,333,2179,JavaScript Developer,0.7139,0.0909,0.5581,55.81
333,333,2066,Java Developer,0.7323,0.03,0.5568,55.68
334,334,933,Software Engineer,0.791,0.0795,0.6131,61.31
334,334,1319,Java Developer,0.791,0.0795,0.6131,61.31
334,334,112,Java Developer,0.7851,0.0822,0.6094,60.94
334,334,1552,Software Engineer,0.7851,0.0822,0.6094,60.94
334,334,1455,Java Developer,0.7804,0.0083,0.5873,58.73
335,335,1319,Java Developer,0.8738,0.1442,0.6914,69.14
335,335,933,Software Engineer,0.8738,0.1442,0.6914,69.14
335,335,42,Java Developer,0.8664,0.1603,0.6899,68.99
335,335,1603,Java Developer,0.8697,0.1386,0.6869,68.69
335,335,1455,Java Developer,0.8687,0.0126,0.6547,65.47
336,336,1123,Full Stack Developer,0.7483,0.0714,0.5791,57.91
336,336,124,Backend Developer,0.7402,0.0906,0.5778,57.78
336,336,2261,Machine Learning,0.7365,0.1012,0.5777,57.77
336,336,971,Backend Developer,0.7411,0.0802,0.5759,57.59
336,336,770,DevOps Engineer,0.7383,0.0822,0.5743,57.43
337,337,971,Backend Developer,0.7668,0.0657,0.5915,59.15
337,337,470,Machine Learning,0.7624,0.0595,0.5866,58.66
337,337,398,Backend Developer,0.7433,0.09,0.58,58.0
337,337,698,Java Developer,0.7138,0.083,0.5561,55.61
337,337,167,Java Developer,0.7143,0.0577,0.5501,55.01
338,338,1093,JavaScript Developer,0.7876,0.1299,0.6232,62.32
338,338,709,Java Developer,0.7807,0.1023,0.6111,61.11
338,338,1614,Java Developer,0.7822,0.0833,0.6075,60.75
338,338,1658,Java Developer,0.771,0.0928,0.6015,60.15
338,338,1612,Java Developer,0.7669,0.0826,0.5958,59.58
339,339,936,Java Developer,0.8227,0.1169,0.6463,64.63
339,339,396,Java Developer,0.7791,0.1429,0.62,62.0
339,339,697,JavaScript Developer,0.7951,0.0595,0.6112,61.12
339,339,406,Software Engineer,0.7706,0.0632,0.5938,59.38
339,339,1541,Node js developer,0.7612,0.0604,0.586,58.6
340,340,936,Java Developer,0.8227,0.1169,0.6463,64.63
340,340,396,Java Developer,0.7791,0.1429,0.62,62.0
340,340,697,JavaScript Developer,0.7951,0.0595,0.6112,61.12
340,340,406,Software Engineer,0.7706,0.0632,0.5938,59.38
340,340,1541,Node js developer,0.7612,0.0604,0.586,58.6
341,341,396,Java Developer,0.8017,0.1277,0.6332,63.32
341,341,936,Java Developer,0.8062,0.0753,0.6235,62.35
341,341,971,Backend Developer,0.7992,0.0854,0.6208,62.08
341,341,1603,Java Developer,0.7928,0.0881,0.6166,61.66
341,341,697,JavaScript Developer,0.7862,0.0683,0.6067,60.67
342,342,113,Java Developer,0.7985,0.1607,0.6391,63.91
342,342,396,Java Developer,0.7792,0.183,0.6302,63.02
342,342,1612,Java Developer,0.7911,0.1111,0.6211,62.11
342,342,936,Java Developer,0.7709,0.1267,0.6098,60.98
342,342,1313,Java Developer,0.762,0.1278,0.6034,60.34
343,343,936,Java Developer,0.8587,0.1765,0.6881,68.81
343,343,396,Java Developer,0.8068,0.2229,0.6609,66.09
343,343,1541,Node js developer,0.7691,0.1292,0.6091,60.91
343,343,697,JavaScript Developer,0.7719,0.1057,0.6054,60.54
343,343,406,Software Engineer,0.7692,0.1092,0.6042,60.42
344,344,936,Java Developer,0.8019,0.0901,0.6239,62.39
344,344,338,Backend Developer,0.7601,0.106,0.5966,59.66
344,344,978,JavaScript Developer,0.7566,0.1043,0.5935,59.35
344,344,869,JavaScript Developer,0.7536,0.081,0.5854,58.54
344,344,388,Full Stack Developer,0.7543,0.0705,0.5833,58.33
345,345,1793,Software Engineer,0.8332,0.102,0.6504,65.04
345,345,1107,Java Developer,0.8298,0.0886,0.6445,64.45
345,345,1914,Java Developer,0.8132,0.1325,0.643,64.3
345,345,1717,Backend Developer,0.8033,0.0741,0.621,62.1
345,345,504,Java Developer,0.8136,0.0411,0.6205,62.05
346,346,971,Backend Developer,0.7935,0.1196,0.625,62.5
346,346,167,Java Developer,0.788,0.1026,0.6166,61.66
346,346,1603,Java Developer,0.7749,0.1127,0.6094,60.94
346,346,1316,Java Developer,0.775,0.1034,0.6071,60.71
346,346,634,Java Developer,0.7762,0.0859,0.6036,60.36
347,347,1920,Java Developer,0.7587,0.0625,0.5847,58.47
347,347,875,JavaScript Developer,0.7505,0.0583,0.5775,57.75
347,347,504,Java Developer,0.7321,0.0625,0.5647,56.47
347,347,2179,JavaScript Developer,0.7139,0.0909,0.5581,55.81
347,347,2066,Java Developer,0.7323,0.03,0.5568,55.68
348,348,933,Software Engineer,0.791,0.0795,0.6131,61.31
348,348,1319,Java Developer,0.791,0.0795,0.6131,61.31
348,348,112,Java Developer,0.7851,0.0822,0.6094,60.94
